Date,Redraft PPR ADP,Redraft SF ADP,Redraft Half PPR ADP,Dynasty PPR ADP,Dynasty SF ADP,Dynasty Half PPR ADP,IDP ADP,Player Team,Player First Name,Player Last Name,Fantasy Player Position,Player Id,Positional Rank
10-Aug-22,1.4,2.9,1.4,1.8,4.2,1.5,1.2,IND,Jonathan,Taylor,RB,6813,RB1
10-Aug-22,2.9,7.1,2.1,6.9,14,5.7,9.7,CAR,Christian,McCaffrey,RB,4034,RB2
10-Aug-22,3.8,14.6,3.1,12.3,31.7,11,17.8,TEN,Derrick,Henry,RB,3198,RB3
10-Aug-22,4.1,10.1,4.1,9.7,20.9,10.1,11.9,LAC,Austin,Ekeler,RB,4663,RB4
10-Aug-22,5.2,7.8,5.5,5.9,13.3,6.5,8,LAR,Cooper,Kupp,WR,4039,WR1
10-Aug-22,6.9,11.7,6.9,3.5,7.2,3.8,4.2,MIN,Justin,Jefferson,WR,6794,WR2
10-Aug-22,7.3,17.5,7.7,10.3,28.5,12.7,18.9,MIN,Dalvin,Cook,RB,4029,RB5
10-Aug-22,7.5,13,7.4,4.9,10.3,4.3,6.9,PIT,Najee,Harris,RB,7528,RB6
10-Aug-22,9.7,12.1,9.4,2.2,6.6,2.2,3.6,CIN,Ja'Marr,Chase,WR,7564,WR3
10-Aug-22,10.6,21.7,10.7,13.7,24,13,20.4,CIN,Joe,Mixon,RB,4018,RB7
10-Aug-22,11.8,22.4,11.7,15.5,27.5,15.3,21,LV,Davante,Adams,WR,2133,WR4
10-Aug-22,12.7,15.5,12.6,27.6,34.5,31.3,27.2,KC,Travis,Kelce,TE,1466,TE1
10-Aug-22,13.5,23.8,14.4,18.1,29.5,19.8,23.4,BUF,Stefon,Diggs,WR,2449,WR5
10-Aug-22,14.3,25.5,13.8,7.4,17.8,7.3,13.6,DET,D'Andre,Swift,RB,6790,RB8
10-Aug-22,15.1,27.9,15.2,11.7,15.3,9.1,14.4,DAL,CeeDee,Lamb,WR,6786,WR6
10-Aug-22,15.6,30.2,15.9,20.2,39.5,21.2,25.8,CLE,Nick,Chubb,RB,4988,RB9
10-Aug-22,17.9,31.5,20.9,26.2,37.3,26.9,28.8,MIA,Tyreek,Hill,WR,3321,WR7
10-Aug-22,18.2,20.5,21.5,25.3,18.7,25.4,22.9,BAL,Mark,Andrews,TE,5012,TE2
10-Aug-22,19.8,1.4,22.7,14.6,1.7,15.4,2.2,BUF,Josh,Allen,QB,4984,QB1
10-Aug-22,20.5,33.8,17.3,21.6,41,23.7,29.2,NO,Alvin,Kamara,RB,4035,RB10
10-Aug-22,21.7,36.3,19.2,34.8,58.5,34.7,39.1,GB,Aaron,Jones,RB,4199,RB11
10-Aug-22,22.1,31.3,23.2,17.2,26.4,18.1,23.9,SF,Deebo,Samuel,WR,5872,WR8
10-Aug-22,23.5,35.6,23.8,7.1,15.7,7.7,12.8,DEN,Javonte,Williams,RB,7588,RB12
10-Aug-22,23.9,34.5,18.5,29.2,39.8,28.7,33.8,NYG,Saquon,Barkley,RB,4866,RB13
10-Aug-22,25.9,39,25.4,46.5,63.8,49,50.6,TB,Leonard,Fournette,RB,3969,RB14
10-Aug-22,26.5,39.9,26.6,44.7,60,43.4,49.3,TB,Mike,Evans,WR,2216,WR9
10-Aug-22,27.5,41.1,27.1,22.8,25.5,20.1,26.9,PHI,A.J.,Brown,WR,5859,WR10
10-Aug-22,28.3,29.6,29.3,15,11.8,14.5,19.1,ATL,Kyle,Pitts,TE,7553,TE3
10-Aug-22,29.5,45.1,31.3,51.8,70.4,55.6,53.7,LAC,Keenan,Allen,WR,1479,WR11
10-Aug-22,30.2,49.3,28.9,52.2,69.8,50.5,57.5,DAL,Ezekiel,Elliott,RB,3164,RB15
10-Aug-22,31.3,44.3,30.8,53.2,72,52.4,59.4,ARI,James,Conner,RB,4137,RB16
10-Aug-22,31.8,4,31.3,23.1,2.3,23.3,7.4,KC,Patrick,Mahomes,QB,4046,QB2
10-Aug-22,33.8,47.1,33.6,31.3,35.8,31.1,34.8,CIN,Tee,Higgins,WR,6801,WR12
10-Aug-22,34.1,3.9,36.1,23.5,3.1,22.3,5.5,LAC,Justin,Herbert,QB,6797,QB3
10-Aug-22,35,50.7,34.2,30.8,45.5,29,39.2,LAR,Cam,Akers,RB,6938,RB17
10-Aug-22,36.6,51.9,35.3,39.9,55.8,40,43.3,CHI,David,Montgomery,RB,5892,RB18
10-Aug-22,37.6,42.1,38.1,42.2,43.6,41.5,38.7,SF,George,Kittle,TE,4217,TE4
10-Aug-22,38,47.4,43.7,49.2,55.3,51.6,44.6,LV,Darren,Waller,TE,2505,TE5
10-Aug-22,39.2,58.7,39.6,37.7,52,38.6,45.8,PIT,Diontae,Johnson,WR,5937,WR13
10-Aug-22,39.8,60.9,41.4,36.1,59.7,39.6,46.5,WAS,Terry,McLaurin,WR,5927,WR14
10-Aug-22,41.7,46.2,37.9,19.1,22.9,17.4,30.4,NYJ,Breece,Hall,RB,8155,RB19
10-Aug-22,42.2,55.5,42.4,43.5,49.9,42.4,47.1,IND,Michael,Pittman,WR,6819,WR15
10-Aug-22,43.2,52.9,45.3,28.2,33.6,27.2,31.3,MIA,Jaylen,Waddle,WR,7526,WR16
10-Aug-22,44,53.1,39.6,38.9,44.4,36.5,42.7,JAX,Travis,Etienne,RB,7543,RB20
10-Aug-22,45.9,63,46.5,47,51.9,45.9,51,CAR,D.J.,Moore,WR,4983,WR17
10-Aug-22,46.9,55.7,44.3,35.1,53.6,37.5,41.5,WAS,Antonio,Gibson,RB,6945,RB21
10-Aug-22,47.2,62.9,47.3,54.6,67.9,53.2,58.2,LV,Josh,Jacobs,RB,5850,RB22
10-Aug-22,47.5,57.7,47.4,31.6,38.3,30.6,37.7,SEA,D.K.,Metcalf,WR,5846,WR18
10-Aug-22,49.8,5,49,41.9,7.3,44.4,15.4,BAL,Lamar,Jackson,QB,4881,QB4
10-Aug-22,50.9,70.6,53.8,55.6,63.7,54.5,61,DEN,Jerry,Jeudy,WR,6783,WR19
10-Aug-22,51.1,74.4,52.6,75.6,89.7,75.4,94.2,DEN,Courtland,Sutton,WR,5045,WR20
10-Aug-22,52.6,6.1,57.9,33,5.8,33.9,10.9,CIN,Joe,Burrow,QB,6770,QB5
10-Aug-22,53.7,63.3,51.2,69.9,87.2,67,82.8,LAC,Mike,Williams,WR,4068,WR21
10-Aug-22,54.2,65,50,39.2,47.2,35.9,47.3,BAL,J.K.,Dobbins,RB,6806,RB23
10-Aug-22,55.2,69.1,54.5,59.6,78.2,58.8,69.6,SF,Elijah,Mitchell,RB,7561,RB24
10-Aug-22,55.8,71.9,55.3,63.3,85.8,65.5,76.3,CLE,Amari,Cooper,WR,2309,WR22
10-Aug-22,57.8,9.2,55.4,48,9.1,47.9,15.3,ARI,Kyler,Murray,QB,5849,QB6
10-Aug-22,58.2,61.5,62.3,67.8,76.6,71.1,67.9,DAL,Dalton,Schultz,TE,5001,TE6
10-Aug-22,59.3,67.7,58.1,62.1,75.1,62.1,72,ARI,Marquise,Brown,WR,5848,WR23
10-Aug-22,60.2,79.2,59.3,92.7,103.8,90.9,109.9,LAR,Allen,Robinson,WR,1992,WR24
10-Aug-22,61.9,68,65.5,55.4,61.4,60.1,60.9,DET,T.J.,Hockenson,TE,5844,TE7
10-Aug-22,62.7,76.9,60.6,58.2,68.2,57.5,62.4,TB,Chris,Godwin,WR,4037,WR25
10-Aug-22,63.3,81.9,63.7,70.7,92.2,68.4,83.1,KC,Clyde,Edwards-Helaire,RB,6820,RB25
10-Aug-22,63.6,75.8,61,94.7,106.1,95,110.4,HOU,Brandin,Cooks,WR,2197,WR26
10-Aug-22,65.6,78.1,69.7,66.2,84.8,70.6,79.1,DET,Amon-Ra,St. Brown,WR,7547,WR27
10-Aug-22,66.1,73.6,63.4,61.2,79.8,59.9,75,GB,A.J.,Dillon,RB,6828,RB26
10-Aug-22,67.6,19.9,66.2,68.1,19.9,73,35.7,PHI,Jalen,Hurts,QB,6904,QB7
10-Aug-22,68.7,92.5,71.5,91.1,107.1,93.4,113.1,NO,Michael,Thomas,WR,3199,WR28
10-Aug-22,69.4,87.8,67.5,79.8,97.1,79.1,99.4,PHI,Miles,Sanders,RB,6151,RB27
10-Aug-22,70.9,79.1,71.8,74.3,86.2,76.5,85.7,CHI,Darnell,Mooney,WR,7090,WR29
10-Aug-22,71.3,89.3,74.3,81.5,95.1,82.8,101.1,KC,JuJu,Smith-Schuster,WR,4040,WR30
10-Aug-22,71.4,103.8,70.2,105.7,127.8,105.1,133.6,MIN,Adam,Thielen,WR,1689,WR31
10-Aug-22,73.9,85.1,68.6,77.3,101.3,78.6,97.3,NE,Damien,Harris,RB,5890,RB28
10-Aug-22,74.5,100.3,79.2,87.5,105.7,85.8,105.4,ARI,DeAndre,Hopkins,WR,1426,WR32
10-Aug-22,75.4,18.6,82.4,79.7,21.4,84.3,36.5,DEN,Russell,Wilson,QB,1234,QB8
10-Aug-22,76.5,77.3,81.9,83.1,90.6,86.1,89.9,PHI,Dallas,Goedert,TE,5022,TE8
10-Aug-22,77.5,86.7,76.4,73.3,79.1,69.2,88,BAL,Rashod,Bateman,WR,7571,WR33
10-Aug-22,78.9,83.5,73.8,50.7,54.7,46.4,65.1,SEA,Kenneth,Walker,RB,8151,RB29
10-Aug-22,79.4,94.3,75,45.2,46.3,47.4,64,ATL,Drake,London,WR,8112,WR34
10-Aug-22,79.4,102.9,77.5,90.3,108.1,87.3,116.4,CLE,Kareem,Hunt,RB,4098,RB30
10-Aug-22,81.8,26.7,85.9,118,73.9,125.2,81.3,TB,Tom,Brady,QB,167,QB9
10-Aug-22,82.4,93.2,79.7,95.4,99.3,92.5,117.7,BUF,Gabe,Davis,WR,6943,WR35
10-Aug-22,83.8,95.6,87.2,63.5,74.2,63.3,70.7,PHI,DeVonta,Smith,WR,7525,WR36
10-Aug-22,84.6,15.9,78.1,71.1,12.5,72,31,DAL,Dak,Prescott,QB,3294,QB10
10-Aug-22,85.5,105.3,84.1,100,133.2,103,137.6,ATL,Cordarrelle,Patterson,RB,1535,RB31
10-Aug-22,86.8,99.6,86.1,85.7,102.3,83.1,107.8,DAL,Tony,Pollard,RB,5967,RB32
10-Aug-22,87.6,84,94.8,114.3,124.2,121.2,123,ARI,Zach,Ertz,TE,1339,TE9
10-Aug-22,87.8,101,90.4,86.6,103.9,87.5,106.9,LV,Hunter,Renfrow,WR,5955,WR37
10-Aug-22,89.5,103.7,87.1,78.6,83.8,77.6,95.6,NYJ,Elijah,Moore,WR,7596,WR38
10-Aug-22,90.3,97.3,83.4,57.6,62.4,55.3,73.7,TEN,Treylon,Burks,WR,8135,WR39
10-Aug-22,91.1,98.2,93.1,89.1,98.7,94,103.9,BUF,Dawson,Knox,TE,5906,TE10
10-Aug-22,92.6,106.9,89.5,103.4,123.8,101.4,125.4,BUF,Devin,Singletary,RB,6130,RB33
10-Aug-22,93.6,108.2,91.4,113,132,110.9,147,SEA,Rashaad,Penny,RB,4985,RB34
10-Aug-22,94.7,116.1,95.9,116.7,130.2,119.4,146.2,SEA,Tyler,Lockett,WR,2374,WR40
10-Aug-22,95.1,28.3,100.5,108.3,47.9,115.8,63.6,GB,Aaron,Rodgers,QB,96,QB11
10-Aug-22,95.8,111.3,92.3,103.8,125.5,100.9,135.2,MIA,Chase,Edmonds,RB,5000,RB35
10-Aug-22,97,109.8,98.2,95.2,100.5,91.8,115,SF,Brandon,Aiyuk,WR,6803,WR41
10-Aug-22,98,23.4,99.5,99.8,31.9,107.4,52.1,LAR,Matthew,Stafford,QB,421,QB12
10-Aug-22,99.5,115,95.3,60.9,66.7,61.4,86.5,NYJ,Garrett,Wilson,WR,8146,WR42
10-Aug-22,100.5,113.3,102.8,71.2,87.7,66,103.5,BUF,James,Cook,RB,8138,RB36
10-Aug-22,101.6,118.8,97.8,65.9,77.9,63.6,91.1,NO,Chris,Olave,WR,8144,WR43
10-Aug-22,102.1,119.2,101.3,126.9,147.3,123.9,155.8,DEN,Melvin,Gordon,RB,2320,RB37
10-Aug-22,103.3,122.8,105.1,125,146.9,124.2,164.7,GB,Allen,Lazard,WR,5185,WR44
10-Aug-22,103.3,123.8,103,129.6,151.5,129.4,171.4,TEN,Robert,Woods,WR,1352,WR45
10-Aug-22,105.1,107.5,109.7,88,93.2,89.3,92.1,PIT,Pat,Freiermuth,TE,7600,TE11
10-Aug-22,106,38.7,103.2,97.8,23.2,97.8,55.4,SF,Trey,Lance,QB,7610,QB13
10-Aug-22,107.6,114.3,111.8,106.6,113.3,114.3,122,MIA,Mike,Gesicki,TE,4993,TE12
10-Aug-22,108.9,119.7,107.1,111.4,119.8,108.6,145.1,JAX,Christian,Kirk,WR,4950,WR46
10-Aug-22,109.6,126,108.4,102,115.8,99.1,127.4,PIT,Chase,Claypool,WR,6886,WR47
10-Aug-22,110.8,125.2,106.5,119.7,127.4,111.3,143.7,NE,Rhamondre,Stevenson,RB,7611,RB38
10-Aug-22,111.1,37,115.1,127.8,50.8,135.1,74.6,LV,Derek,Carr,QB,2028,QB14
10-Aug-22,111.3,124.2,111.1,143.1,153.9,140.4,178.5,TB,Russell,Gage,WR,5110,WR48
10-Aug-22,113,131.7,114.3,115.5,122.1,113.6,154.2,NYG,Kadarius,Toney,WR,7606,WR49
10-Aug-22,114.6,130.9,110.2,84.9,91,81.6,131.6,KC,Skyy,Moore,WR,8168,WR50
10-Aug-22,115.4,129.8,113.3,107,126.5,109.8,138.2,NYJ,Michael,Carter,RB,7607,RB39
10-Aug-22,116.9,127.1,123,130.1,121.3,132.9,142.6,CHI,Cole,Kmet,TE,6826,TE13
10-Aug-22,117.8,149.9,119.4,111.4,142,116.6,161.1,JAX,James,Robinson,RB,6955,RB40
10-Aug-22,118.4,134.9,117,109.3,119.4,103.4,132,LAC,Isaiah,Spiller,RB,8153,RB41
10-Aug-22,119.5,138.3,122.1,124.2,140.9,122.8,173.8,MIN,Alexander,Mattison,RB,5987,RB42
10-Aug-22,119.7,135.4,126.8,139.5,162.4,145.3,179.7,CIN,Tyler,Boyd,WR,3225,WR51
10-Aug-22,121.8,43.6,124.4,164.3,81.5,169.5,111.3,MIN,Kirk,Cousins,QB,1166,QB15
10-Aug-22,122.8,127.8,134.4,146.7,143.4,151.2,170.9,DEN,Albert,Okwuegbunam,TE,6843,TE14
10-Aug-22,123.9,140.9,127.9,143,157.5,150.1,172.9,NE,Hunter,Henry,TE,3214,TE15
10-Aug-22,124.3,278.7,164.8,215.6,,243.4,,BUF,Buffalo,Bills,DEF,BUF,DEF1
10-Aug-22,125.8,279.2,167.3,218.5,,245.8,,LAR,Los Angeles,Rams,DEF,LAR,DEF2
10-Aug-22,126.9,282.9,166.4,219.3,,244.5,,TB,Tampa Bay,Buccaneers,DEF,TB,DEF3
10-Aug-22,127.5,283.9,167.8,221.2,,246.5,,SF,San Francisco,49ers,DEF,SF,DEF4
10-Aug-22,128,143.7,119.7,82.7,95.3,79.3,130.5,GB,Christian,Watson,WR,8167,WR52
10-Aug-22,129.8,137,116.9,98.1,111.8,98.1,151.6,HOU,Dameon,Pierce,RB,8129,RB43
10-Aug-22,130.9,141.8,121.9,160,172,154.7,226.9,KC,Marquez,Valdes-Scantling,WR,5086,WR53
10-Aug-22,131.3,132,118,132.4,151.4,126.1,177.2,KC,Ronald,Jones,RB,5052,RB44
10-Aug-22,132.5,147.7,131.9,162.6,178.1,163.7,185.4,NO,Jarvis,Landry,WR,1825,WR54
10-Aug-22,133.9,145.9,127.1,151.5,171.8,153.8,181.7,IND,Nyheim,Hines,RB,5347,RB45
10-Aug-22,134,54.2,129.2,135.6,57.3,141.2,93.4,MIA,Tua,Tagovailoa,QB,6768,QB16
10-Aug-22,135.7,135.4,142.1,141.1,145.5,143.8,174.9,MIN,Irv,Smith,TE,6126,TE16
10-Aug-22,135.9,139.7,125.9,122.8,131.9,118.3,169.2,DAL,Michael,Gallup,WR,5038,WR55
10-Aug-22,137.8,148.8,138,134.9,148.9,133.7,175.7,ARI,Rondale,Moore,WR,7601,WR56
10-Aug-22,138.9,151.8,132.1,142.8,166.2,139,182.1,LAR,Darrell,Henderson,RB,5916,RB46
10-Aug-22,139.9,153.8,130.4,117.7,116.8,111.6,162.4,TB,Rachaad,White,RB,8136,RB47
10-Aug-22,140.1,91.8,140.1,93.2,30.6,95.5,68,CLE,Deshaun,Watson,QB,4017,QB17
10-Aug-22,141,158.3,133.1,121.4,134.8,117.9,175.5,ATL,Tyler,Allgeier,RB,8132,RB48
10-Aug-22,142.5,59.2,135.5,127,42.4,127.2,87.7,CHI,Justin,Fields,QB,7591,QB18
10-Aug-22,143.4,157.1,141.3,110,114.4,106.8,156.2,WAS,Jahan,Dotson,WR,8119,WR57
10-Aug-22,143.5,142.3,135.9,76.1,82.9,74.9,111.9,DET,Jameson,Williams,WR,8148,WR58
10-Aug-22,145.8,159.5,137.5,167.6,180.8,165.1,230.3,HOU,Marlon,Mack,RB,4152,RB49
10-Aug-22,146.4,151.6,158,169.2,179.4,183.8,223.5,LAR,Tyler,Higbee,TE,3271,TE17
10-Aug-22,147.9,167.2,143.8,101.6,109.5,102.8,148.6,PIT,George,Pickens,WR,8137,WR59
10-Aug-22,148,143.5,154.9,123.9,129.2,127.5,150.7,SEA,Noah,Fant,TE,5857,TE18
10-Aug-22,149.3,159.9,139.9,165.6,175.4,162.8,246.9,NYG,Kenny,Golladay,WR,4131,WR60
10-Aug-22,150.1,156.7,151.2,151.4,158.1,158.2,180.7,CLE,David,Njoku,TE,4033,TE19
10-Aug-22,151.1,279.3,195,217.7,,282.5,271.9,BAL,Justin,Tucker,K,1264,K1
10-Aug-22,152,281.6,196,215.2,,281.7,271.8,CIN,Evan,McPherson,K,7839,K2
10-Aug-22,153.3,292.6,205.3,225.6,,295.7,,BAL,Baltimore,Ravens,DEF,BAL,DEF5
10-Aug-22,154.7,290.7,197.7,224,,285.1,275.1,KC,Harrison,Butker,K,4227,K3
10-Aug-22,155.7,287.4,198,223.5,,289.5,,LAC,Los Angeles,Chargers,DEF,LAC,DEF6
10-Aug-22,156.6,285.3,201.7,220.1,,284.6,274.5,LV,Daniel,Carlson,K,5095,K4
10-Aug-22,157.4,286.4,202.4,226.7,,286.3,276.7,LAR,Matt,Gay,K,6083,K5
10-Aug-22,158.1,295.5,199.4,236.5,,291.6,354.7,ARI,Matt,Prater,K,17,K6
10-Aug-22,159.6,291.3,210.5,231.2,,290.2,,NO,New Orleans,Saints,DEF,NO,DEF7
10-Aug-22,160,284.4,165.9,227.3,,287.8,,DAL,Dallas,Cowboys,DEF,DAL,DEF8
10-Aug-22,161.7,287.5,203.9,222.8,,283.6,273.7,BUF,Tyler,Bass,K,7042,K7
10-Aug-22,162.9,293.8,209.3,234.2,,299,279.5,NE,Nick,Folk,K,650,K8
10-Aug-22,163.3,295.6,207.4,229.4,,287,277.5,ATL,Younghoe,Koo,K,4666,K9
10-Aug-22,164.7,188,149.1,196.9,231.7,204.3,318.1,TB,Julio,Jones,WR,947,WR61
10-Aug-22,165.3,155.7,143.9,157.1,161.9,156.1,183.8,NE,Jakobi,Meyers,WR,5947,WR62
10-Aug-22,166.8,164.8,150,173.5,197.2,170.4,255.3,NE,DeVante,Parker,WR,2319,WR63
10-Aug-22,167.7,163.6,147.1,171.6,203.8,174.8,259.9,WAS,J.D.,McKissic,RB,3664,RB50
10-Aug-22,168,180.1,159.9,186.3,237,207.5,308.1,NO,Mark,Ingram,RB,956,RB51
10-Aug-22,169.2,165.2,145.5,161.7,170.5,159,225.4,PHI,Kenneth,Gainwell,RB,7567,RB52
10-Aug-22,170.1,170,155.1,148.2,155.2,142.5,234.3,DAL,Jalen,Tolbert,WR,8117,WR64
10-Aug-22,171.6,66.3,146,119.8,36.6,119.4,77.3,JAX,Trevor,Lawrence,QB,7523,QB19
10-Aug-22,172.3,87.9,169.2,185.9,110.9,198.3,188.3,NO,Jameis,Winston,QB,2306,QB20
10-Aug-22,173.1,169.1,156.2,159.4,177.4,159.1,247.3,KC,Mecole,Hardman,WR,5917,WR65
10-Aug-22,174.2,161.8,148,155,167.3,155.2,183,DET,DJ,Chark,WR,4951,WR66
10-Aug-22,175.1,71.8,153.1,238.8,118.5,212.7,187.3,IND,Matt,Ryan,QB,24,QB21
10-Aug-22,175.7,162.5,172.3,195.6,199.8,196.2,255.2,LAC,Gerald,Everett,TE,4089,TE20
10-Aug-22,177.5,168,151.5,150.3,165.9,149.2,227.2,CHI,Khalil,Herbert,RB,7608,RB53
10-Aug-22,178.4,82.7,170.7,145.9,65.1,146,100.8,NE,Mac,Jones,QB,7527,QB22
10-Aug-22,179.7,189.4,180.6,204.9,222.6,201.6,324.7,ARI,Darrel,Williams,RB,5549,RB54
10-Aug-22,180.8,171.4,159.8,153.6,159.9,143.3,250.9,SF,Tyrion,Davis-Price,RB,8211,RB55
10-Aug-22,181.7,187.7,157.6,191.6,223.9,190.2,319.8,MIA,Raheem,Mostert,RB,2749,RB56
10-Aug-22,182.4,,206,235.1,,295.3,,GB,Green Bay,Packers,DEF,GB,DEF9
10-Aug-22,183.3,297.8,252.1,237.7,,297.1,356.8,DEN,Brandon,McManus,K,1433,K10
10-Aug-22,183.7,,253.5,268.4,,293,,DEN,Denver,Broncos,DEF,DEN,DEF10
10-Aug-22,185,,199.3,233.3,,247.9,,NE,New England,Patriots,DEF,NE,DEF11
10-Aug-22,186.2,,204.1,231.2,,294.7,355.9,IND,Rodrigo,Blankenship,K,7062,K11
10-Aug-22,187.2,289.2,207.8,230.8,,292.8,,IND,Indianapolis,Colts,DEF,IND,DEF12
10-Aug-22,188.4,,211.2,228.6,,247.8,,PIT,Pittsburgh,Steelers,DEF,PIT,DEF13
10-Aug-22,189.5,,256,,,,,SF,Robbie,Gould,K,49,K12
10-Aug-22,190.6,175.6,171.7,188.6,210.4,199.8,262.3,CIN,Hayden,Hurst,TE,4973,TE21
10-Aug-22,191,172.4,163.2,175.8,206,175.7,260.7,DET,Jamaal,Williams,RB,4149,RB57
10-Aug-22,192,175.3,173.3,194.8,196,185.5,266.8,DEN,Tim,Patrick,WR,4351,WR67
10-Aug-22,193,178.2,162.6,133.3,144,130.4,210.4,IND,Alec,Pierce,WR,8142,WR68
10-Aug-22,194.1,179.7,161,180.9,195.6,173.6,264,BAL,Gus,Edwards,RB,5248,RB58
10-Aug-22,195.1,191.5,181.9,239.7,238.4,207.5,334.8,GB,Sammy,Watkins,WR,1817,WR69
10-Aug-22,196.1,181.4,175.8,190,191,186.3,269.5,MIN,K.J.,Osborn,WR,7066,WR70
10-Aug-22,197,185.4,179.3,172.8,191.5,167.9,268.5,LAR,Van,Jefferson,WR,6853,WR71
10-Aug-22,198.4,186.3,174.5,149.3,163.5,147.3,242.3,WAS,Brian,Robinson,RB,8154,RB59
10-Aug-22,199.4,95,177.6,158,71.9,164.4,119.8,NYJ,Zach,Wilson,QB,7538,QB23
10-Aug-22,199.7,166.2,183.5,189.7,189.1,187.1,253.1,GB,Robert,Tonyan,TE,4602,TE22
10-Aug-22,201.6,193.3,178.2,168,188.1,175.8,265.4,ATL,Odell,Beckham,WR,2078,WR72
10-Aug-22,202.3,173.1,186.5,202.7,212,219.4,302.8,TEN,Austin,Hooper,TE,3202,TE23
